physical_acquisition_id,item_id,platform,acquired_utc,acquisition_local_date,relative_orbit,datatake_id,normalized_datatake_id,mgrs_tile,processing_baseline,generation_time,cloud_cover_percent_audit_only,geometry_wkb_hex,snapshot_filename,snapshot_sha256,asset_b02_href,asset_b03_href,asset_b04_href,asset_b08_href,asset_b8a_href,asset_b11_href,asset_b12_href,asset_scl_href,asset_product_metadata_href
sentinel-2a|2020-03-19T18:30:51.024000Z|R27|GS2A_20200319T183051_024763,S2A_MSIL2A_20200319T183051_R027_T11SLT_20201012T163455,sentinel-2a,2020-03-19T18:30:51.024000Z,2020-03-19,27,GS2A_20200319T183051_024763_N02.12,GS2A_20200319T183051_024763,11SLT,02.12,2020-10-12T16:34:55.621000Z,62.902262,01030000000100000005000000BA2C26361FCB5DC0E9EDCF45432941406D73637AC27E5DC0C4D4F1F33A2B4140BF61A2410A7E5DC0D228136D7DAC404038A1100187C95DC0A6D7C11C98AA4040BA2C26361FCB5DC0E9EDCF4543294140,S2A_MSIL2A_20200319T183051_R027_T11SLT_20201012T163455-87741d3e314d.json,ddee1269d0eb5cdb1ec0e7b3635f990a9193ec6ccbe8c426bdc6ccef08437061,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLT_20201012T163455.SAFE/GRANULE/L2A_T11SLT_A024763_20200319T183333/IMG_DATA/R10m/T11SLT_20200319T183051_B02_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLT_20201012T163455.SAFE/GRANULE/L2A_T11SLT_A024763_20200319T183333/IMG_DATA/R10m/T11SLT_20200319T183051_B03_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLT_20201012T163455.SAFE/GRANULE/L2A_T11SLT_A024763_20200319T183333/IMG_DATA/R10m/T11SLT_20200319T183051_B04_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLT_20201012T163455.SAFE/GRANULE/L2A_T11SLT_A024763_20200319T183333/IMG_DATA/R10m/T11SLT_20200319T183051_B08_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLT_20201012T163455.SAFE/GRANULE/L2A_T11SLT_A024763_20200319T183333/IMG_DATA/R20m/T11SLT_20200319T183051_B8A_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLT_20201012T163455.SAFE/GRANULE/L2A_T11SLT_A024763_20200319T183333/IMG_DATA/R20m/T11SLT_20200319T183051_B11_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLT_20201012T163455.SAFE/GRANULE/L2A_T11SLT_A024763_20200319T183333/IMG_DATA/R20m/T11SLT_20200319T183051_B12_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLT_20201012T163455.SAFE/GRANULE/L2A_T11SLT_A024763_20200319T183333/IMG_DATA/R20m/T11SLT_20200319T183051_SCL_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLT_20201012T163455.SAFE/MTD_MSIL2A.xml
sentinel-2a|2020-03-19T18:30:51.024000Z|R27|GS2A_20200319T183051_024763,S2A_MSIL2A_20200319T183051_R027_T11SLU_20201012T163452,sentinel-2a,2020-03-19T18:30:51.024000Z,2020-03-19,27,GS2A_20200319T183051_024763_N02.12,GS2A_20200319T183051_024763,11SLU,02.12,2020-10-12T16:34:52.555000Z,73.930274,01030000000100000005000000B8E9CF7EA4CC5DC0691CA85B8F9C4140EF384547727F5DC071A2C820989E414058CA32C4B17E5DC0E1F9FB7BDF1F4140D46531B1F9CA5DC0B2D1BD77E91D4140B8E9CF7EA4CC5DC0691CA85B8F9C4140,S2A_MSIL2A_20200319T183051_R027_T11SLU_20201012T163452-ceab1a4deb2f.json,3eb608a025581a1195136f5d211eb5a20e3827923fefa842ede02df135c7f268,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLU_20201012T163452.SAFE/GRANULE/L2A_T11SLU_A024763_20200319T183333/IMG_DATA/R10m/T11SLU_20200319T183051_B02_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLU_20201012T163452.SAFE/GRANULE/L2A_T11SLU_A024763_20200319T183333/IMG_DATA/R10m/T11SLU_20200319T183051_B03_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLU_20201012T163452.SAFE/GRANULE/L2A_T11SLU_A024763_20200319T183333/IMG_DATA/R10m/T11SLU_20200319T183051_B04_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLU_20201012T163452.SAFE/GRANULE/L2A_T11SLU_A024763_20200319T183333/IMG_DATA/R10m/T11SLU_20200319T183051_B08_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLU_20201012T163452.SAFE/GRANULE/L2A_T11SLU_A024763_20200319T183333/IMG_DATA/R20m/T11SLU_20200319T183051_B8A_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLU_20201012T163452.SAFE/GRANULE/L2A_T11SLU_A024763_20200319T183333/IMG_DATA/R20m/T11SLU_20200319T183051_B11_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLU_20201012T163452.SAFE/GRANULE/L2A_T11SLU_A024763_20200319T183333/IMG_DATA/R20m/T11SLU_20200319T183051_B12_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLU_20201012T163452.SAFE/GRANULE/L2A_T11SLU_A024763_20200319T183333/IMG_DATA/R20m/T11SLU_20200319T183051_SCL_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/19/S2A_MSIL2A_20200319T183051_N0212_R027_T11SLU_20201012T163452.SAFE/MTD_MSIL2A.xml
sentinel-2a|2020-03-29T18:29:41.024000Z|R27|GS2A_20200329T182941_024906,S2A_MSIL2A_20200329T182941_R027_T11SLT_20201020T183407,sentinel-2a,2020-03-29T18:29:41.024000Z,2020-03-29,27,GS2A_20200329T182941_024906_N02.12,GS2A_20200329T182941_024906,11SLT,02.12,2020-10-20T18:34:07.711000Z,16.922299,01030000000100000005000000BA2C26361FCB5DC0E9EDCF45432941406D73637AC27E5DC0C4D4F1F33A2B4140BF61A2410A7E5DC0D228136D7DAC404038A1100187C95DC0A6D7C11C98AA4040BA2C26361FCB5DC0E9EDCF4543294140,S2A_MSIL2A_20200329T182941_R027_T11SLT_20201020T183407-19c4d34b3ff1.json,6bbda36cc772afba89f4f948afc0d6684a322321aaa25a13737c951fa67b472d,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLT_20201020T183407.SAFE/GRANULE/L2A_T11SLT_A024906_20200329T183921/IMG_DATA/R10m/T11SLT_20200329T182941_B02_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLT_20201020T183407.SAFE/GRANULE/L2A_T11SLT_A024906_20200329T183921/IMG_DATA/R10m/T11SLT_20200329T182941_B03_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLT_20201020T183407.SAFE/GRANULE/L2A_T11SLT_A024906_20200329T183921/IMG_DATA/R10m/T11SLT_20200329T182941_B04_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLT_20201020T183407.SAFE/GRANULE/L2A_T11SLT_A024906_20200329T183921/IMG_DATA/R10m/T11SLT_20200329T182941_B08_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLT_20201020T183407.SAFE/GRANULE/L2A_T11SLT_A024906_20200329T183921/IMG_DATA/R20m/T11SLT_20200329T182941_B8A_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLT_20201020T183407.SAFE/GRANULE/L2A_T11SLT_A024906_20200329T183921/IMG_DATA/R20m/T11SLT_20200329T182941_B11_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLT_20201020T183407.SAFE/GRANULE/L2A_T11SLT_A024906_20200329T183921/IMG_DATA/R20m/T11SLT_20200329T182941_B12_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLT_20201020T183407.SAFE/GRANULE/L2A_T11SLT_A024906_20200329T183921/IMG_DATA/R20m/T11SLT_20200329T182941_SCL_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLT_20201020T183407.SAFE/MTD_MSIL2A.xml
sentinel-2a|2020-03-29T18:29:41.024000Z|R27|GS2A_20200329T182941_024906,S2A_MSIL2A_20200329T182941_R027_T11SLU_20201020T183343,sentinel-2a,2020-03-29T18:29:41.024000Z,2020-03-29,27,GS2A_20200329T182941_024906_N02.12,GS2A_20200329T182941_024906,11SLU,02.12,2020-10-20T18:33:43.628000Z,56.216138,01030000000100000005000000B8E9CF7EA4CC5DC0691CA85B8F9C4140EF384547727F5DC071A2C820989E414058CA32C4B17E5DC0E1F9FB7BDF1F4140D46531B1F9CA5DC0B2D1BD77E91D4140B8E9CF7EA4CC5DC0691CA85B8F9C4140,S2A_MSIL2A_20200329T182941_R027_T11SLU_20201020T183343-42b93cffdaeb.json,5fa574dc8f0f4ab0686ca5a4f4a65d5332958deea90180cf459e2bad922643f1,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLU_20201020T183343.SAFE/GRANULE/L2A_T11SLU_A024906_20200329T183921/IMG_DATA/R10m/T11SLU_20200329T182941_B02_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLU_20201020T183343.SAFE/GRANULE/L2A_T11SLU_A024906_20200329T183921/IMG_DATA/R10m/T11SLU_20200329T182941_B03_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLU_20201020T183343.SAFE/GRANULE/L2A_T11SLU_A024906_20200329T183921/IMG_DATA/R10m/T11SLU_20200329T182941_B04_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLU_20201020T183343.SAFE/GRANULE/L2A_T11SLU_A024906_20200329T183921/IMG_DATA/R10m/T11SLU_20200329T182941_B08_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLU_20201020T183343.SAFE/GRANULE/L2A_T11SLU_A024906_20200329T183921/IMG_DATA/R20m/T11SLU_20200329T182941_B8A_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLU_20201020T183343.SAFE/GRANULE/L2A_T11SLU_A024906_20200329T183921/IMG_DATA/R20m/T11SLU_20200329T182941_B11_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLU_20201020T183343.SAFE/GRANULE/L2A_T11SLU_A024906_20200329T183921/IMG_DATA/R20m/T11SLU_20200329T182941_B12_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLU_20201020T183343.SAFE/GRANULE/L2A_T11SLU_A024906_20200329T183921/IMG_DATA/R20m/T11SLU_20200329T182941_SCL_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/03/29/S2A_MSIL2A_20200329T182941_N0212_R027_T11SLU_20201020T183343.SAFE/MTD_MSIL2A.xml
sentinel-2a|2020-04-08T18:29:21.024000Z|R27|GS2A_20200408T182921_025049,S2A_MSIL2A_20200408T182921_R027_T11SLT_20200925T123509,sentinel-2a,2020-04-08T18:29:21.024000Z,2020-04-08,27,GS2A_20200408T182921_025049_N02.12,GS2A_20200408T182921_025049,11SLT,02.12,2020-09-25T12:35:09.405000Z,54.770525,01030000000100000005000000BA2C26361FCB5DC0E9EDCF45432941406D73637AC27E5DC0C4D4F1F33A2B4140BF61A2410A7E5DC0D228136D7DAC404038A1100187C95DC0A6D7C11C98AA4040BA2C26361FCB5DC0E9EDCF4543294140,S2A_MSIL2A_20200408T182921_R027_T11SLT_20200925T123509-cf438ea651a1.json,d1bf4906731eb8e32d4a82ad135eea135b0b4edecc032faa83d271243a0b7377,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLT_20200925T123509.SAFE/GRANULE/L2A_T11SLT_A025049_20200408T184221/IMG_DATA/R10m/T11SLT_20200408T182921_B02_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLT_20200925T123509.SAFE/GRANULE/L2A_T11SLT_A025049_20200408T184221/IMG_DATA/R10m/T11SLT_20200408T182921_B03_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLT_20200925T123509.SAFE/GRANULE/L2A_T11SLT_A025049_20200408T184221/IMG_DATA/R10m/T11SLT_20200408T182921_B04_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLT_20200925T123509.SAFE/GRANULE/L2A_T11SLT_A025049_20200408T184221/IMG_DATA/R10m/T11SLT_20200408T182921_B08_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLT_20200925T123509.SAFE/GRANULE/L2A_T11SLT_A025049_20200408T184221/IMG_DATA/R20m/T11SLT_20200408T182921_B8A_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLT_20200925T123509.SAFE/GRANULE/L2A_T11SLT_A025049_20200408T184221/IMG_DATA/R20m/T11SLT_20200408T182921_B11_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLT_20200925T123509.SAFE/GRANULE/L2A_T11SLT_A025049_20200408T184221/IMG_DATA/R20m/T11SLT_20200408T182921_B12_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLT_20200925T123509.SAFE/GRANULE/L2A_T11SLT_A025049_20200408T184221/IMG_DATA/R20m/T11SLT_20200408T182921_SCL_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLT_20200925T123509.SAFE/MTD_MSIL2A.xml
sentinel-2a|2020-04-08T18:29:21.024000Z|R27|GS2A_20200408T182921_025049,S2A_MSIL2A_20200408T182921_R027_T11SLU_20200925T123506,sentinel-2a,2020-04-08T18:29:21.024000Z,2020-04-08,27,GS2A_20200408T182921_025049_N02.12,GS2A_20200408T182921_025049,11SLU,02.12,2020-09-25T12:35:06.162000Z,90.625362,01030000000100000005000000B8E9CF7EA4CC5DC0691CA85B8F9C4140EF384547727F5DC071A2C820989E414058CA32C4B17E5DC0E1F9FB7BDF1F4140D46531B1F9CA5DC0B2D1BD77E91D4140B8E9CF7EA4CC5DC0691CA85B8F9C4140,S2A_MSIL2A_20200408T182921_R027_T11SLU_20200925T123506-cdc7ee2fe7e5.json,cf5c422c004912633a8ab9b4bc1c219da407581a4b0fc9e2ae7408a61bb97fa5,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLU_20200925T123506.SAFE/GRANULE/L2A_T11SLU_A025049_20200408T184221/IMG_DATA/R10m/T11SLU_20200408T182921_B02_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLU_20200925T123506.SAFE/GRANULE/L2A_T11SLU_A025049_20200408T184221/IMG_DATA/R10m/T11SLU_20200408T182921_B03_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLU_20200925T123506.SAFE/GRANULE/L2A_T11SLU_A025049_20200408T184221/IMG_DATA/R10m/T11SLU_20200408T182921_B04_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLU_20200925T123506.SAFE/GRANULE/L2A_T11SLU_A025049_20200408T184221/IMG_DATA/R10m/T11SLU_20200408T182921_B08_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLU_20200925T123506.SAFE/GRANULE/L2A_T11SLU_A025049_20200408T184221/IMG_DATA/R20m/T11SLU_20200408T182921_B8A_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLU_20200925T123506.SAFE/GRANULE/L2A_T11SLU_A025049_20200408T184221/IMG_DATA/R20m/T11SLU_20200408T182921_B11_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLU_20200925T123506.SAFE/GRANULE/L2A_T11SLU_A025049_20200408T184221/IMG_DATA/R20m/T11SLU_20200408T182921_B12_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLU_20200925T123506.SAFE/GRANULE/L2A_T11SLU_A025049_20200408T184221/IMG_DATA/R20m/T11SLU_20200408T182921_SCL_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/08/S2A_MSIL2A_20200408T182921_N0212_R027_T11SLU_20200925T123506.SAFE/MTD_MSIL2A.xml
sentinel-2a|2020-04-18T18:29:21.024000Z|R27|GS2A_20200418T182921_025192,S2A_MSIL2A_20200418T182921_R027_T11SLT_20200924T005530,sentinel-2a,2020-04-18T18:29:21.024000Z,2020-04-18,27,GS2A_20200418T182921_025192_N02.12,GS2A_20200418T182921_025192,11SLT,02.12,2020-09-24T00:55:30.650000Z,44.185915,01030000000100000005000000BA2C26361FCB5DC0E9EDCF45432941406D73637AC27E5DC0C4D4F1F33A2B4140BF61A2410A7E5DC0D228136D7DAC404038A1100187C95DC0A6D7C11C98AA4040BA2C26361FCB5DC0E9EDCF4543294140,S2A_MSIL2A_20200418T182921_R027_T11SLT_20200924T005530-e116d3bb854e.json,20c478cb7eed2831f04427b0db4086e0989b5ee01158ff13eb9a5645074e7d7b,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLT_20200924T005530.SAFE/GRANULE/L2A_T11SLT_A025192_20200418T184357/IMG_DATA/R10m/T11SLT_20200418T182921_B02_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLT_20200924T005530.SAFE/GRANULE/L2A_T11SLT_A025192_20200418T184357/IMG_DATA/R10m/T11SLT_20200418T182921_B03_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLT_20200924T005530.SAFE/GRANULE/L2A_T11SLT_A025192_20200418T184357/IMG_DATA/R10m/T11SLT_20200418T182921_B04_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLT_20200924T005530.SAFE/GRANULE/L2A_T11SLT_A025192_20200418T184357/IMG_DATA/R10m/T11SLT_20200418T182921_B08_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLT_20200924T005530.SAFE/GRANULE/L2A_T11SLT_A025192_20200418T184357/IMG_DATA/R20m/T11SLT_20200418T182921_B8A_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLT_20200924T005530.SAFE/GRANULE/L2A_T11SLT_A025192_20200418T184357/IMG_DATA/R20m/T11SLT_20200418T182921_B11_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLT_20200924T005530.SAFE/GRANULE/L2A_T11SLT_A025192_20200418T184357/IMG_DATA/R20m/T11SLT_20200418T182921_B12_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLT_20200924T005530.SAFE/GRANULE/L2A_T11SLT_A025192_20200418T184357/IMG_DATA/R20m/T11SLT_20200418T182921_SCL_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LT/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLT_20200924T005530.SAFE/MTD_MSIL2A.xml
sentinel-2a|2020-04-18T18:29:21.024000Z|R27|GS2A_20200418T182921_025192,S2A_MSIL2A_20200418T182921_R027_T11SLU_20200924T005536,sentinel-2a,2020-04-18T18:29:21.024000Z,2020-04-18,27,GS2A_20200418T182921_025192_N02.12,GS2A_20200418T182921_025192,11SLU,02.12,2020-09-24T00:55:36.891000Z,72.861532,01030000000100000005000000B8E9CF7EA4CC5DC0691CA85B8F9C4140EF384547727F5DC071A2C820989E414058CA32C4B17E5DC0E1F9FB7BDF1F4140D46531B1F9CA5DC0B2D1BD77E91D4140B8E9CF7EA4CC5DC0691CA85B8F9C4140,S2A_MSIL2A_20200418T182921_R027_T11SLU_20200924T005536-fd6fdb000985.json,767ab7ac886328141192da47e36b6e228bc8762a745a9beb8ebe63e599631ac0,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLU_20200924T005536.SAFE/GRANULE/L2A_T11SLU_A025192_20200418T184357/IMG_DATA/R10m/T11SLU_20200418T182921_B02_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLU_20200924T005536.SAFE/GRANULE/L2A_T11SLU_A025192_20200418T184357/IMG_DATA/R10m/T11SLU_20200418T182921_B03_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLU_20200924T005536.SAFE/GRANULE/L2A_T11SLU_A025192_20200418T184357/IMG_DATA/R10m/T11SLU_20200418T182921_B04_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLU_20200924T005536.SAFE/GRANULE/L2A_T11SLU_A025192_20200418T184357/IMG_DATA/R10m/T11SLU_20200418T182921_B08_10m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLU_20200924T005536.SAFE/GRANULE/L2A_T11SLU_A025192_20200418T184357/IMG_DATA/R20m/T11SLU_20200418T182921_B8A_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLU_20200924T005536.SAFE/GRANULE/L2A_T11SLU_A025192_20200418T184357/IMG_DATA/R20m/T11SLU_20200418T182921_B11_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLU_20200924T005536.SAFE/GRANULE/L2A_T11SLU_A025192_20200418T184357/IMG_DATA/R20m/T11SLU_20200418T182921_B12_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLU_20200924T005536.SAFE/GRANULE/L2A_T11SLU_A025192_20200418T184357/IMG_DATA/R20m/T11SLU_20200418T182921_SCL_20m.tif,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/11/S/LU/2020/04/18/S2A_MSIL2A_20200418T182921_N0212_R027_T11SLU_20200924T005536.SAFE/MTD_MSIL2A.xml
